log_message,keywords,score
System maintenance in progress - expect temporary disruptions.,temporary disruption,0.361850536639813
System maintenance in progress - expect temporary disruptions.,system maintenance progress,2.6121169260744046
System maintenance in progress - expect temporary disruptions.,maintenance progress expect,4.597734847773606
System maintenance in progress - expect temporary disruptions.,progress expect temporary,2.6823892323752503
System maintenance in progress - expect temporary disruptions.,expect temporary disruption,0.6524070440730919
User 246 checked their order history.,user check,1.1369811712108198
User 246 checked their order history.,check order,1.941529781644477
User 246 checked their order history.,order history,0.361850536639813
User 246 checked their order history.,user check order,2.6121169260744046
User 246 checked their order history.,check order history,1.0173682449867167
Payment processing for Order #67890 initiated.,payment process,1.1369811712108198
Payment processing for Order #67890 initiated.,process order,1.941529781644477
Payment processing for Order #67890 initiated.,order initiate,0.361850536639813
Payment processing for Order #67890 initiated.,payment process order,2.6121169260744046
Payment processing for Order #67890 initiated.,process order initiate,1.0173682449867167
User 555 updated their shipping address.,user update,1.1369811712108198
User 555 updated their shipping address.,update ship,1.941529781644477
User 555 updated their shipping address.,ship address,0.361850536639813
User 555 updated their shipping address.,user update ship,2.6121169260744046
User 555 updated their shipping address.,update ship address,1.0173682449867167
Abnormal increase in CPU utilization.,abnormal increase,1.1369811712108198
Abnormal increase in CPU utilization.,increase cpu,1.941529781644477
Abnormal increase in CPU utilization.,cpu utilization,0.361850536639813
Abnormal increase in CPU utilization.,abnormal increase cpu,2.6121169260744046
Abnormal increase in CPU utilization.,increase cpu utilization,1.0173682449867167
Product ABC123 out of stock.,product abc,1.009883427333368
Product ABC123 out of stock.,abc stock,0.4182364798986363
Product ABC123 out of stock.,product abc stock,0.5167350734016846
User 444 initiated a password reset.,user initiate,1.1369811712108198
User 444 initiated a password reset.,initiate password,1.941529781644477
User 444 initiated a password reset.,password reset,0.361850536639813
User 444 initiated a password reset.,user initiate password,2.6121169260744046
User 444 initiated a password reset.,initiate password reset,1.0173682449867167
"Search query ""laptops"" initiated by User 789.",search query,1.1369811712108198
"Search query ""laptops"" initiated by User 789.",query laptop,1.941529781644477
"Search query ""laptops"" initiated by User 789.",laptop initiate,1.2811431701438607
"Search query ""laptops"" initiated by User 789.",initiate user,0.361850536639813
"Search query ""laptops"" initiated by User 789.",search query laptop,2.6121169260744046
"Search query ""laptops"" initiated by User 789.",query laptop initiate,4.597734847773606
"Search query ""laptops"" initiated by User 789.",laptop initiate user,0.6524070440730919
Security breach detected - unauthorized access to admin panel.,security breach,1.1369811712108198
Security breach detected - unauthorized access to admin panel.,breach detect,1.941529781644477
Security breach detected - unauthorized access to admin panel.,detect unauthorized,1.2811431701438607
Security breach detected - unauthorized access to admin panel.,unauthorized access,1.2811431701438607
Security breach detected - unauthorized access to admin panel.,access admin,1.2811431701438607
Security breach detected - unauthorized access to admin panel.,admin panel,0.361850536639813
Security breach detected - unauthorized access to admin panel.,security breach detect,2.6121169260744046
Security breach detected - unauthorized access to admin panel.,breach detect unauthorized,4.597734847773606
Security breach detected - unauthorized access to admin panel.,detect unauthorized access,2.6823892323752503
Security breach detected - unauthorized access to admin panel.,unauthorized access admin,2.6823892323752503
Security breach detected - unauthorized access to admin panel.,access admin panel,0.6524070440730919
User 246 applied a discount code to Order #13579.,user apply,1.1369811712108198
User 246 applied a discount code to Order #13579.,apply discount,1.941529781644477
User 246 applied a discount code to Order #13579.,discount code,1.2811431701438607
User 246 applied a discount code to Order #13579.,code order,0.361850536639813
User 246 applied a discount code to Order #13579.,user apply discount,2.6121169260744046
User 246 applied a discount code to Order #13579.,apply discount code,4.597734847773606
User 246 applied a discount code to Order #13579.,discount code order,0.6524070440730919
Inventory restocked for Product GHI789.,inventory restock,1.1369811712108198
Inventory restocked for Product GHI789.,restock product,1.941529781644477
Inventory restocked for Product GHI789.,product ghi,0.361850536639813
Inventory restocked for Product GHI789.,inventory restock product,2.6121169260744046
Inventory restocked for Product GHI789.,restock product ghi,1.0173682449867167
User 555 added Product JKL012 to their wishlist.,user add,1.1369811712108198
User 555 added Product JKL012 to their wishlist.,add product,1.941529781644477
User 555 added Product JKL012 to their wishlist.,product jkl,1.2811431701438607
User 555 added Product JKL012 to their wishlist.,jkl wishlist,0.361850536639813
User 555 added Product JKL012 to their wishlist.,user add product,2.6121169260744046
User 555 added Product JKL012 to their wishlist.,add product jkl,4.597734847773606
User 555 added Product JKL012 to their wishlist.,product jkl wishlist,0.6524070440730919
Order #246 shipped for delivery.,order ship,1.009883427333368
Order #246 shipped for delivery.,ship delivery,0.4182364798986363
Order #246 shipped for delivery.,order ship delivery,0.5167350734016846
High traffic - potential performance degradation.,high traffic,1.1369811712108198
High traffic - potential performance degradation.,traffic potential,1.941529781644477
High traffic - potential performance degradation.,potential performance,1.2811431701438607
High traffic - potential performance degradation.,performance degradation,0.361850536639813
High traffic - potential performance degradation.,high traffic potential,2.6121169260744046
High traffic - potential performance degradation.,traffic potential performance,4.597734847773606
High traffic - potential performance degradation.,potential performance degradation,0.6524070440730919
User 444 successfully changed their password.,user successfully,1.1369811712108198
User 444 successfully changed their password.,successfully change,1.941529781644477
User 444 successfully changed their password.,change password,0.361850536639813
User 444 successfully changed their password.,user successfully change,2.6121169260744046
User 444 successfully changed their password.,successfully change password,1.0173682449867167
Product XYZ789 removed from the catalog.,product xyz,1.1369811712108198
Product XYZ789 removed from the catalog.,xyz remove,1.941529781644477
Product XYZ789 removed from the catalog.,remove catalog,0.361850536639813
Product XYZ789 removed from the catalog.,product xyz remove,2.6121169260744046
Product XYZ789 removed from the catalog.,xyz remove catalog,1.0173682449867167
Unable to process search query - server error.,unable process,1.1369811712108198
Unable to process search query - server error.,process search,1.941529781644477
Unable to process search query - server error.,search query,1.2811431701438607
Unable to process search query - server error.,query server,1.2811431701438607
Unable to process search query - server error.,server error,0.361850536639813
Unable to process search query - server error.,unable process search,2.6121169260744046
Unable to process search query - server error.,process search query,4.597734847773606
Unable to process search query - server error.,search query server,2.6823892323752503
Unable to process search query - server error.,query server error,0.6524070440730919
User 135 left a review for Product GHI789.,user leave,1.1369811712108198
User 135 left a review for Product GHI789.,leave review,1.941529781644477
User 135 left a review for Product GHI789.,review product,1.2811431701438607
User 135 left a review for Product GHI789.,product ghi,0.361850536639813
User 135 left a review for Product GHI789.,user leave review,2.6121169260744046
User 135 left a review for Product GHI789.,leave review product,4.597734847773606
User 135 left a review for Product GHI789.,review product ghi,0.6524070440730919
Order #555 refunded for User 555.,order refund,1.009883427333368
Order #555 refunded for User 555.,refund user,0.4182364798986363
Order #555 refunded for User 555.,order refund user,0.5167350734016846
User 246 navigated to the homepage.,user navigate,1.009883427333368
User 246 navigated to the homepage.,navigate homepage,0.4182364798986363
User 246 navigated to the homepage.,user navigate homepage,0.5167350734016846
Invalid payment method for Order #67890.,invalid payment,1.1369811712108198
Invalid payment method for Order #67890.,payment method,1.941529781644477
Invalid payment method for Order #67890.,method order,0.361850536639813
Invalid payment method for Order #67890.,invalid payment method,2.6121169260744046
Invalid payment method for Order #67890.,payment method order,1.0173682449867167
User 789 account compromised - authentication issues detected.,user account,1.1369811712108198
User 789 account compromised - authentication issues detected.,account compromise,1.941529781644477
User 789 account compromised - authentication issues detected.,compromise authentication,1.2811431701438607
User 789 account compromised - authentication issues detected.,authentication issue,1.2811431701438607
User 789 account compromised - authentication issues detected.,issue detect,0.361850536639813
User 789 account compromised - authentication issues detected.,user account compromise,2.6121169260744046
User 789 account compromised - authentication issues detected.,account compromise authentication,4.597734847773606
User 789 account compromised - authentication issues detected.,compromise authentication issue,2.6823892323752503
User 789 account compromised - authentication issues detected.,authentication issue detect,0.6524070440730919
User 444 logged out.,user log,0.12187595669187136
User 444 logged out.,user log,0.12187595669187136
"User logged in - Username: user123, IP: 192.168.1.100",user log,1.3287952791349582
"User logged in - Username: user123, IP: 192.168.1.100",log username,1.0774211629633093
"User logged in - Username: user123, IP: 192.168.1.100",username user,0.9036572451520448
"User logged in - Username: user123, IP: 192.168.1.100",user ip,0.41811348900715295
"User logged in - Username: user123, IP: 192.168.1.100",user log username,2.0185313518871983
"User logged in - Username: user123, IP: 192.168.1.100",log username user,2.0185313518871983
"User logged in - Username: user123, IP: 192.168.1.100",username user ip,0.5536320409773218
"Failed to authenticate user - Username: user123, IP: 192.168.1.100",fail authenticate,0.7520296190839161
"Failed to authenticate user - Username: user123, IP: 192.168.1.100",authenticate user,0.8676980484677942
"Failed to authenticate user - Username: user123, IP: 192.168.1.100",user username,0.6273799290262794
"Failed to authenticate user - Username: user123, IP: 192.168.1.100",username user,0.6273799290262794
"Failed to authenticate user - Username: user123, IP: 192.168.1.100",user ip,0.3128664718586969
"Failed to authenticate user - Username: user123, IP: 192.168.1.100",fail authenticate user,0.871803010298249
"Failed to authenticate user - Username: user123, IP: 192.168.1.100",authenticate user username,1.2471122162337496
"Failed to authenticate user - Username: user123, IP: 192.168.1.100",user username user,0.6789734974161048
"Failed to authenticate user - Username: user123, IP: 192.168.1.100",username user ip,0.3667759535749579
"Searching for product - Query: ""smartphone"", User: user123",search product,0.7520296190839161
"Searching for product - Query: ""smartphone"", User: user123",product query,1.0539244821658533
"Searching for product - Query: ""smartphone"", User: user123",query smartphone,0.5532364487305509
"Searching for product - Query: ""smartphone"", User: user123",smartphone user,0.15995838831752865
"Searching for product - Query: ""smartphone"", User: user123",user user,0.068175803245634
"Searching for product - Query: ""smartphone"", User: user123",search product query,1.0705363356546183
"Searching for product - Query: ""smartphone"", User: user123",product query smartphone,1.0705363356546183
"Searching for product - Query: ""smartphone"", User: user123",query smartphone user,0.17270379295779448
"Searching for product - Query: ""smartphone"", User: user123",smartphone user user,0.04772044915996039
"Product found - Name: Smartphone X, ID: 123456",product find,1.1369811712108198
"Product found - Name: Smartphone X, ID: 123456",find smartphone,1.941529781644477
"Product found - Name: Smartphone X, ID: 123456",smartphone id,0.361850536639813
"Product found - Name: Smartphone X, ID: 123456",product find smartphone,2.6121169260744046
"Product found - Name: Smartphone X, ID: 123456",find smartphone id,1.0173682449867167
"Added Smartphone X to cart - User: user123, Cart ID: 987654",add smartphone,0.8072752921106111
"Added Smartphone X to cart - User: user123, Cart ID: 987654",smartphone cart,0.7718387135096725
"Added Smartphone X to cart - User: user123, Cart ID: 987654",cart user,0.4760660434476087
"Added Smartphone X to cart - User: user123, Cart ID: 987654",user user,0.5329919051628489
"Added Smartphone X to cart - User: user123, Cart ID: 987654",user cart,0.4760660434476087
"Added Smartphone X to cart - User: user123, Cart ID: 987654",cart id,0.29648291263744636
"Added Smartphone X to cart - User: user123, Cart ID: 987654",add smartphone cart,0.8155918656052513
"Added Smartphone X to cart - User: user123, Cart ID: 987654",smartphone cart user,0.8981531505046834
"Added Smartphone X to cart - User: user123, Cart ID: 987654",cart user user,0.49061958117511856
"Added Smartphone X to cart - User: user123, Cart ID: 987654",user user cart,0.49061958117511856
"Added Smartphone X to cart - User: user123, Cart ID: 987654",user cart id,0.2857071006035308
Low inventory for Smartphone X - Remaining: 2,low inventory,1.1369811712108198
Low inventory for Smartphone X - Remaining: 2,inventory smartphone,1.941529781644477
Low inventory for Smartphone X - Remaining: 2,smartphone remain,0.361850536639813
Low inventory for Smartphone X - Remaining: 2,low inventory smartphone,2.6121169260744046
Low inventory for Smartphone X - Remaining: 2,inventory smartphone remain,1.0173682449867167
"Failed to process payment - User: user123, Cart ID: 987654",fail process,0.7388990946079914
"Failed to process payment - User: user123, Cart ID: 987654",process payment,0.7388990946079914
"Failed to process payment - User: user123, Cart ID: 987654",payment user,0.44852543738911205
"Failed to process payment - User: user123, Cart ID: 987654",user user,0.48420936073538845
"Failed to process payment - User: user123, Cart ID: 987654",user cart,0.5892134432825435
"Failed to process payment - User: user123, Cart ID: 987654",cart id,0.3504104979602438
"Failed to process payment - User: user123, Cart ID: 987654",fail process payment,0.7267285748856149
"Failed to process payment - User: user123, Cart ID: 987654",process payment user,0.8006276555953264
"Failed to process payment - User: user123, Cart ID: 987654",payment user user,0.43327458665045177
"Failed to process payment - User: user123, Cart ID: 987654",user user cart,0.5952226918947123
"Failed to process payment - User: user123, Cart ID: 987654",user cart id,0.33849577082066545
"Payment successful - User: user123, Cart ID: 987654",payment successful,0.5532364487305509
"Payment successful - User: user123, Cart ID: 987654",successful user,0.6002860092194181
"Payment successful - User: user123, Cart ID: 987654",user user,0.49355866489011296
"Payment successful - User: user123, Cart ID: 987654",user cart,0.6002860092194181
"Payment successful - User: user123, Cart ID: 987654",cart id,0.3572378820741063
"Payment successful - User: user123, Cart ID: 987654",payment successful user,0.561846636226978
"Payment successful - User: user123, Cart ID: 987654",successful user user,0.6150660718895269
"Payment successful - User: user123, Cart ID: 987654",user user cart,0.6150660718895268
"Payment successful - User: user123, Cart ID: 987654",user cart id,0.3499109570704731
"Order placed - User: user123, Order ID: 789012",order place,0.9707791247183747
"Order placed - User: user123, Order ID: 789012",place user,0.6623545357495161
"Order placed - User: user123, Order ID: 789012",user user,0.5460273687517698
"Order placed - User: user123, Order ID: 789012",user order,0.7750300988090304
"Order placed - User: user123, Order ID: 789012",order id,0.4505603902575834
"Order placed - User: user123, Order ID: 789012",order place user,1.1354436856157828
"Order placed - User: user123, Order ID: 789012",place user user,0.7319343959945471
"Order placed - User: user123, Order ID: 789012",user user order,0.8870368534875875
"Order placed - User: user123, Order ID: 789012",user order id,0.49796051859548096
"User viewed order details - Order ID: 789012, User: user123",user view,0.6741666455425586
"User viewed order details - Order ID: 789012, User: user123",view order,0.6919957742773051
"User viewed order details - Order ID: 789012, User: user123",order detail,0.5246594979295828
"User viewed order details - Order ID: 789012, User: user123",detail order,0.5246594979295828
"User viewed order details - Order ID: 789012, User: user123",order id,0.4261972466010439
"User viewed order details - Order ID: 789012, User: user123",id user,0.41690375344164815
"User viewed order details - Order ID: 789012, User: user123",user user,0.4297000327236627
"User viewed order details - Order ID: 789012, User: user123",user view order,0.6763450333474149
"User viewed order details - Order ID: 789012, User: user123",view order detail,0.8468670109517042
"User viewed order details - Order ID: 789012, User: user123",order detail order,0.4977309818224297
"User viewed order details - Order ID: 789012, User: user123",detail order id,0.46788860967375867
"User viewed order details - Order ID: 789012, User: user123",order id user,0.38158589959118844
"User viewed order details - Order ID: 789012, User: user123",id user user,0.37202719662897604
User left the site - Username: user123,user leave,1.061971840495504
User left the site - Username: user123,leave site,1.0774211629633093
User left the site - Username: user123,site username,0.758917706385714
User left the site - Username: user123,username user,0.7496835885945898
User left the site - Username: user123,user leave site,1.5773498510847077
User left the site - Username: user123,leave site username,1.6023590434068302
User left the site - Username: user123,site username user,1.025356820079082
Automated inventory update - Updated Smartphone X quantity: 50,automated inventory,0.5532364487305509
Automated inventory update - Updated Smartphone X quantity: 50,inventory update,0.6002860092194181
Automated inventory update - Updated Smartphone X quantity: 50,update update,0.49355866489011296
Automated inventory update - Updated Smartphone X quantity: 50,update smartphone,0.6002860092194181
Automated inventory update - Updated Smartphone X quantity: 50,smartphone quantity,0.3572378820741063
Automated inventory update - Updated Smartphone X quantity: 50,automated inventory update,0.561846636226978
Automated inventory update - Updated Smartphone X quantity: 50,inventory update update,0.6150660718895269
Automated inventory update - Updated Smartphone X quantity: 50,update update smartphone,0.6150660718895268
Automated inventory update - Updated Smartphone X quantity: 50,update smartphone quantity,0.3499109570704731
"Server overload - Increased response time, Current load: 80%",server overload,1.1369811712108198
"Server overload - Increased response time, Current load: 80%",overload increase,1.941529781644477
"Server overload - Increased response time, Current load: 80%",increase response,1.2811431701438607
"Server overload - Increased response time, Current load: 80%",response time,1.2811431701438607
"Server overload - Increased response time, Current load: 80%",time current,1.2811431701438607
"Server overload - Increased response time, Current load: 80%",current load,0.361850536639813
"Server overload - Increased response time, Current load: 80%",server overload increase,2.6121169260744046
"Server overload - Increased response time, Current load: 80%",overload increase response,4.597734847773606
"Server overload - Increased response time, Current load: 80%",increase response time,2.6823892323752503
"Server overload - Increased response time, Current load: 80%",response time current,2.6823892323752503
"Server overload - Increased response time, Current load: 80%",time current load,0.6524070440730919
"Admin accessed user profile - User: admin, Profile ID: user123",admin access,1.013984664942806
"Admin accessed user profile - User: admin, Profile ID: user123",access user,0.4448459374394211
"Admin accessed user profile - User: admin, Profile ID: user123",user profile,0.27904533069840076
"Admin accessed user profile - User: admin, Profile ID: user123",profile user,0.27904533069840076
"Admin accessed user profile - User: admin, Profile ID: user123",user admin,0.39801811290290906
"Admin accessed user profile - User: admin, Profile ID: user123",admin profile,0.5546293059409692
"Admin accessed user profile - User: admin, Profile ID: user123",profile id,0.4820767977569242
"Admin accessed user profile - User: admin, Profile ID: user123",id user,0.35057212146900035
"Admin accessed user profile - User: admin, Profile ID: user123",admin access user,0.6481950762275477
"Admin accessed user profile - User: admin, Profile ID: user123",access user profile,0.3925410454155813
"Admin accessed user profile - User: admin, Profile ID: user123",user profile user,0.15924930647499955
"Admin accessed user profile - User: admin, Profile ID: user123",profile user admin,0.33979180798476394
"Admin accessed user profile - User: admin, Profile ID: user123",user admin profile,0.33979180798476394
"Admin accessed user profile - User: admin, Profile ID: user123",admin profile id,0.6578359941763968
"Admin accessed user profile - User: admin, Profile ID: user123",profile id user,0.289735322789811
"Search trend analysis - High search queries for ""smartwatch""",search trend,1.4255124821168876
"Search trend analysis - High search queries for ""smartwatch""",trend analysis,1.0357971891034157
"Search trend analysis - High search queries for ""smartwatch""",analysis high,0.7281598540525175
"Search trend analysis - High search queries for ""smartwatch""",high search,0.9482157377088624
"Search trend analysis - High search queries for ""smartwatch""",search query,0.9482157377088624
"Search trend analysis - High search queries for ""smartwatch""",query smartwatch,0.3504104979602438
"Search trend analysis - High search queries for ""smartwatch""",search trend analysis,2.1221006397963813
"Search trend analysis - High search queries for ""smartwatch""",trend analysis high,1.490396651878645
"Search trend analysis - High search queries for ""smartwatch""",analysis high search,1.3325256474112728
"Search trend analysis - High search queries for ""smartwatch""",high search query,1.3325256474112728
"Search trend analysis - High search queries for ""smartwatch""",search query smartwatch,0.5669152223120341
Unauthorized access attempt - IP: 203.0.113.45,unauthorized access,1.1369811712108198
Unauthorized access attempt - IP: 203.0.113.45,access attempt,1.941529781644477
Unauthorized access attempt - IP: 203.0.113.45,attempt ip,0.361850536639813
Unauthorized access attempt - IP: 203.0.113.45,unauthorized access attempt,2.6121169260744046
Unauthorized access attempt - IP: 203.0.113.45,access attempt ip,1.0173682449867167
Security breach detected - Blocked IP: 203.0.113.45,security breach,1.1369811712108198
Security breach detected - Blocked IP: 203.0.113.45,breach detect,1.941529781644477
Security breach detected - Blocked IP: 203.0.113.45,detect block,1.2811431701438607
Security breach detected - Blocked IP: 203.0.113.45,block ip,0.361850536639813
Security breach detected - Blocked IP: 203.0.113.45,security breach detect,2.6121169260744046
Security breach detected - Blocked IP: 203.0.113.45,breach detect block,4.597734847773606
Security breach detected - Blocked IP: 203.0.113.45,detect block ip,0.6524070440730919
"API endpoint hit - Endpoint: /products, User: user123",api endpoint,0.5267629288870153
"API endpoint hit - Endpoint: /products, User: user123",endpoint hit,0.6919781403987031
"API endpoint hit - Endpoint: /products, User: user123",hit endpoint,0.6919781403987031
"API endpoint hit - Endpoint: /products, User: user123",endpoint user,0.1954676143623613
"API endpoint hit - Endpoint: /products, User: user123",user user,0.07740983947956767
"API endpoint hit - Endpoint: /products, User: user123",api endpoint hit,0.7021783610986566
"API endpoint hit - Endpoint: /products, User: user123",endpoint hit endpoint,0.8076260893845216
"API endpoint hit - Endpoint: /products, User: user123",hit endpoint user,0.23471392276340544
"API endpoint hit - Endpoint: /products, User: user123",endpoint user user,0.06362920785643755
"Product rating submitted - Product ID: 123456, Rating: 4, User: user123",product rate,0.8394336772245692
"Product rating submitted - Product ID: 123456, Rating: 4, User: user123",rate submit,0.7850951826100107
"Product rating submitted - Product ID: 123456, Rating: 4, User: user123",submit product,0.8898590323122348
"Product rating submitted - Product ID: 123456, Rating: 4, User: user123",product id,0.8898590323122348
"Product rating submitted - Product ID: 123456, Rating: 4, User: user123",id rate,0.7850951826100107
"Product rating submitted - Product ID: 123456, Rating: 4, User: user123",rate user,0.21485761652965063
"Product rating submitted - Product ID: 123456, Rating: 4, User: user123",user user,0.07919136327304571
"Product rating submitted - Product ID: 123456, Rating: 4, User: user123",product rate submit,1.2405176895792422
"Product rating submitted - Product ID: 123456, Rating: 4, User: user123",rate submit product,1.2405176895792422
"Product rating submitted - Product ID: 123456, Rating: 4, User: user123",submit product id,1.3278637213429432
"Product rating submitted - Product ID: 123456, Rating: 4, User: user123",product id rate,1.2405176895792422
"Product rating submitted - Product ID: 123456, Rating: 4, User: user123",id rate user,0.27130341829538884
"Product rating submitted - Product ID: 123456, Rating: 4, User: user123",rate user user,0.07164242327557763
"Out of stock notification subscribed - Product: Smartphone X, User: user123",stock notification,0.7388990946079914
"Out of stock notification subscribed - Product: Smartphone X, User: user123",notification subscribe,1.0357971891034157
"Out of stock notification subscribed - Product: Smartphone X, User: user123",subscribe product,0.7281598540525175
"Out of stock notification subscribed - Product: Smartphone X, User: user123",product smartphone,0.5429603581593575
"Out of stock notification subscribed - Product: Smartphone X, User: user123",smartphone user,0.15663578274516893
"Out of stock notification subscribed - Product: Smartphone X, User: user123",user user,0.06655620856473433
"Out of stock notification subscribed - Product: Smartphone X, User: user123",stock notification subscribe,1.0367864548494854
"Out of stock notification subscribed - Product: Smartphone X, User: user123",notification subscribe product,1.490396651878645
"Out of stock notification subscribed - Product: Smartphone X, User: user123",subscribe product smartphone,0.6886344352818392
"Out of stock notification subscribed - Product: Smartphone X, User: user123",product smartphone user,0.1670128144249728
"Out of stock notification subscribed - Product: Smartphone X, User: user123",smartphone user user,0.046063691117350807
"High traffic - Increased server load, Current connections: 1000",high traffic,1.1369811712108198
"High traffic - Increased server load, Current connections: 1000",traffic increase,1.941529781644477
"High traffic - Increased server load, Current connections: 1000",increase server,1.2811431701438607
"High traffic - Increased server load, Current connections: 1000",server load,1.2811431701438607
"High traffic - Increased server load, Current connections: 1000",load current,1.2811431701438607
"High traffic - Increased server load, Current connections: 1000",current connection,0.361850536639813
"High traffic - Increased server load, Current connections: 1000",high traffic increase,2.6121169260744046
"High traffic - Increased server load, Current connections: 1000",traffic increase server,4.597734847773606
"High traffic - Increased server load, Current connections: 1000",increase server load,2.6823892323752503
"High traffic - Increased server load, Current connections: 1000",server load current,2.6823892323752503
"High traffic - Increased server load, Current connections: 1000",load current connection,0.6524070440730919
"Payment gateway timeout - User: user123, Cart ID: 654321",payment gateway,0.7388990946079914
"Payment gateway timeout - User: user123, Cart ID: 654321",gateway timeout,0.7388990946079914
"Payment gateway timeout - User: user123, Cart ID: 654321",timeout user,0.44852543738911205
"Payment gateway timeout - User: user123, Cart ID: 654321",user user,0.48420936073538845
"Payment gateway timeout - User: user123, Cart ID: 654321",user cart,0.5892134432825435
"Payment gateway timeout - User: user123, Cart ID: 654321",cart id,0.3504104979602438
"Payment gateway timeout - User: user123, Cart ID: 654321",payment gateway timeout,0.7267285748856149
"Payment gateway timeout - User: user123, Cart ID: 654321",gateway timeout user,0.8006276555953264
"Payment gateway timeout - User: user123, Cart ID: 654321",timeout user user,0.43327458665045177
"Payment gateway timeout - User: user123, Cart ID: 654321",user user cart,0.5952226918947123
"Payment gateway timeout - User: user123, Cart ID: 654321",user cart id,0.33849577082066545
"Cart abandoned - User: user123, Cart ID: 654321",cart abandon,0.9707791247183747
"Cart abandoned - User: user123, Cart ID: 654321",abandon user,0.6623545357495161
"Cart abandoned - User: user123, Cart ID: 654321",user user,0.5460273687517698
"Cart abandoned - User: user123, Cart ID: 654321",user cart,0.7750300988090304
"Cart abandoned - User: user123, Cart ID: 654321",cart id,0.4505603902575834
"Cart abandoned - User: user123, Cart ID: 654321",cart abandon user,1.1354436856157828
"Cart abandoned - User: user123, Cart ID: 654321",abandon user user,0.7319343959945471
"Cart abandoned - User: user123, Cart ID: 654321",user user cart,0.8870368534875875
"Cart abandoned - User: user123, Cart ID: 654321",user cart id,0.49796051859548096
Scheduled maintenance started,schedule maintenance,1.009883427333368
Scheduled maintenance started,maintenance start,0.4182364798986363
Scheduled maintenance started,schedule maintenance start,0.5167350734016846
Scheduled maintenance completed,schedule maintenance,1.009883427333368
Scheduled maintenance completed,maintenance complete,0.4182364798986363
Scheduled maintenance completed,schedule maintenance complete,0.5167350734016846
"Admin updated product details - Product ID: 123456, User: admin",admin update,1.0935043523050474
"Admin updated product details - Product ID: 123456, User: admin",update product,1.0037648410499436
"Admin updated product details - Product ID: 123456, User: admin",product detail,0.7186567396885823
"Admin updated product details - Product ID: 123456, User: admin",detail product,0.7186567396885823
"Admin updated product details - Product ID: 123456, User: admin",product id,0.7186567396885823
"Admin updated product details - Product ID: 123456, User: admin",id user,0.7825621230553127
"Admin updated product details - Product ID: 123456, User: admin",user admin,0.7730726483306533
"Admin updated product details - Product ID: 123456, User: admin",admin update product,1.4934752480507139
"Admin updated product details - Product ID: 123456, User: admin",update product detail,1.5169322415947613
"Admin updated product details - Product ID: 123456, User: admin",product detail product,0.9000336347563184
"Admin updated product details - Product ID: 123456, User: admin",detail product id,0.9937340702593732
"Admin updated product details - Product ID: 123456, User: admin",product id user,0.9937340702593732
"Admin updated product details - Product ID: 123456, User: admin",id user admin,1.0829810130935966
"Inventory restocked - Product: Smartphone X, Quantity: 100",inventory restock,1.1369811712108198
"Inventory restocked - Product: Smartphone X, Quantity: 100",restock product,1.941529781644477
"Inventory restocked - Product: Smartphone X, Quantity: 100",product smartphone,1.2811431701438607
"Inventory restocked - Product: Smartphone X, Quantity: 100",smartphone quantity,0.361850536639813
"Inventory restocked - Product: Smartphone X, Quantity: 100",inventory restock product,2.6121169260744046
"Inventory restocked - Product: Smartphone X, Quantity: 100",restock product smartphone,4.597734847773606
"Inventory restocked - Product: Smartphone X, Quantity: 100",product smartphone quantity,0.6524070440730919
"User searched and applied filters - Query: ""laptop"", Filters: Price: $500-$1000",user search,1.096801743045941
"User searched and applied filters - Query: ""laptop"", Filters: Price: $500-$1000",search apply,1.5292223000527958
"User searched and applied filters - Query: ""laptop"", Filters: Price: $500-$1000",apply filter,0.8929288429217488
"User searched and applied filters - Query: ""laptop"", Filters: Price: $500-$1000",filter query,0.8929288429217488
"User searched and applied filters - Query: ""laptop"", Filters: Price: $500-$1000",query laptop,1.0944810163333116
"User searched and applied filters - Query: ""laptop"", Filters: Price: $500-$1000",laptop filter,0.8929288429217488
"User searched and applied filters - Query: ""laptop"", Filters: Price: $500-$1000",user search apply,2.1427985221865695
"User searched and applied filters - Query: ""laptop"", Filters: Price: $500-$1000",search apply filter,2.363187114298081
"User searched and applied filters - Query: ""laptop"", Filters: Price: $500-$1000",apply filter query,1.5786843331840497
"User searched and applied filters - Query: ""laptop"", Filters: Price: $500-$1000",filter query laptop,1.5786843331840497
"User searched and applied filters - Query: ""laptop"", Filters: Price: $500-$1000",query laptop filter,1.5786843331840494
"Potential threat detected - Unusual user activity, IP: 192.168.1.150",potential threat,1.1369811712108198
"Potential threat detected - Unusual user activity, IP: 192.168.1.150",threat detect,1.941529781644477
"Potential threat detected - Unusual user activity, IP: 192.168.1.150",detect unusual,1.2811431701438607
"Potential threat detected - Unusual user activity, IP: 192.168.1.150",unusual user,1.2811431701438607
"Potential threat detected - Unusual user activity, IP: 192.168.1.150",user activity,1.2811431701438607
"Potential threat detected - Unusual user activity, IP: 192.168.1.150",activity ip,0.361850536639813
"Potential threat detected - Unusual user activity, IP: 192.168.1.150",potential threat detect,2.6121169260744046
"Potential threat detected - Unusual user activity, IP: 192.168.1.150",threat detect unusual,4.597734847773606
"Potential threat detected - Unusual user activity, IP: 192.168.1.150",detect unusual user,2.6823892323752503
"Potential threat detected - Unusual user activity, IP: 192.168.1.150",unusual user activity,2.6823892323752503
"Potential threat detected - Unusual user activity, IP: 192.168.1.150",user activity ip,0.6524070440730919
